symbol,marketcap,exchange,exchangeName,marketcapType
LGMK,2150412.0,XNAS,Nasdaq All Markets,Micro-Cap
LGND,1283421255.0,XNAS,Nasdaq All Markets,Small-Cap
LGO,129383751.0,XNAS,Nasdaq All Markets,Micro-Cap
LGRO,79247784.0,XNAS,Nasdaq All Markets,Micro-Cap
LGST,68591915.0,XNAS,Nasdaq All Markets,Micro-Cap
LGSTU,68591914.0,XNAS,Nasdaq All Markets,Micro-Cap
LGVC,136537003.0,XNAS,Nasdaq All Markets,Micro-Cap
LGVCU,135537651.0,XNAS,Nasdaq All Markets,Micro-Cap
LGVN,5371626.0,XNAS,Nasdaq All Markets,Micro-Cap
LH,19029061500.0,XNYS,New York Stock Exchange Inc,Large-Cap
LHX,39589271809.0,XNYS,New York Stock Exchange Inc,Large-Cap
LI,26276762317.0,XNAS,Nasdaq All Markets,Large-Cap
LIAN,514918470.0,XNAS,Nasdaq All Markets,Small-Cap
LIBY,47917883.0,XNAS,Nasdaq All Markets,Micro-Cap
LIBYU,44585460.0,XNAS,Nasdaq All Markets,Micro-Cap
LICN,19320000.0,XNAS,Nasdaq All Markets,Micro-Cap
LICY,76932626.0,XNYS,New York Stock Exchange Inc,Micro-Cap
LIDR,242704647.0,XNAS,Nasdaq All Markets,Micro-Cap
LIDRW,242704647.0,XNAS,Nasdaq All Markets,Micro-Cap
LIFE,115948921.0,XNAS,Nasdaq All Markets,Micro-Cap
LIFW,11544957.0,XNAS,Nasdaq All Markets,Micro-Cap
LIFWZ,11385083.0,XNAS,Nasdaq All Markets,Micro-Cap
LII,15473640868.0,XNYS,New York Stock Exchange Inc,Large-Cap
LILA,1344202119.0,XNAS,Nasdaq All Markets,Small-Cap
LILAK,1338102044.0,XNAS,Nasdaq All Markets,Small-Cap
LILM,462604290.0,XNAS,Nasdaq All Markets,Small-Cap
LIN,201966585229.0,XNAS,Nasdaq All Markets,Mega-Cap
LINC,314531873.0,XNAS,Nasdaq All Markets,Small-Cap
LIND,484229160.0,XNAS,Nasdaq All Markets,Small-Cap
LINK,80854911.0,XNAS,Nasdaq All Markets,Micro-Cap
LIPO,5993416.0,XNAS,Nasdaq All Markets,Micro-Cap
LIQT,18900123.0,XNAS,Nasdaq All Markets,Micro-Cap
LITB,113284691.0,XNYS,New York Stock Exchange Inc,Micro-Cap
LITE,3238907000.0,XNAS,Nasdaq All Markets,Mid-Cap
LITM,18549526.0,XNAS,Nasdaq All Markets,Micro-Cap
LITP,4307100.0,XNAS,Nasdaq All Markets,Micro-Cap
LIVE,81011144.0,XNAS,Nasdaq All Markets,Micro-Cap
LIVN,2685460676.0,XNAS,Nasdaq All Markets,Mid-Cap
LIXT,5555746.0,XNAS,Nasdaq All Markets,Micro-Cap
LIXTW,5848154.0,XNAS,Nasdaq All Markets,Micro-Cap
LKCO,432906347.0,XNAS,Nasdaq All Markets,Small-Cap
LKFN,1647212763.0,XNAS,Nasdaq All Markets,Small-Cap
LKQ,12906266925.0,XNAS,Nasdaq All Markets,Large-Cap
LL,67589427.0,XNYS,New York Stock Exchange Inc,Micro-Cap
LLAP,170445383.0,XNYS,New York Stock Exchange Inc,Micro-Cap
LLY,703170856591.0,XNYS,New York Stock Exchange Inc,Mega-Cap
LLYVA,28414475869.0,XNAS,Nasdaq All Markets,Large-Cap
LLYVK,28469778147.0,XNAS,Nasdaq All Markets,Large-Cap
LMAT,1343029651.0,XNAS,Nasdaq All Markets,Small-Cap
LMB,468360743.0,XNAS,Nasdaq All Markets,Small-Cap
LMBS,3951473096.0,XNAS,Nasdaq All Markets,Mid-Cap
LMFA,6681259.0,XNAS,Nasdaq All Markets,Micro-Cap
LMND,1127867168.0,XNYS,New York Stock Exchange Inc,Small-Cap
LMNR,328392508.0,XNAS,Nasdaq All Markets,Small-Cap
LMT,103106781384.0,XNYS,New York Stock Exchange Inc,Large-Cap
LNC,4579173925.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LNC-D,4619019090.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LND,499041538.0,XNYS,New York Stock Exchange Inc,Small-Cap
LNG,37577557466.0,XNYS,New York Stock Exchange Inc,Large-Cap
LNKB,110372449.0,XNAS,Nasdaq All Markets,Micro-Cap
LNN,1400597944.0,XNYS,New York Stock Exchange Inc,Small-Cap
LNSR,56130050.0,XNAS,Nasdaq All Markets,Micro-Cap
LNT,12112075364.0,XNAS,Nasdaq All Markets,Large-Cap
LNTH,3822379629.0,XNAS,Nasdaq All Markets,Mid-Cap
LNW,7676090443.0,XNAS,Nasdaq All Markets,Mid-Cap
LNZA,711680478.0,XNAS,Nasdaq All Markets,Small-Cap
LNZAW,768536494.0,XNAS,Nasdaq All Markets,Small-Cap
LOAN,53927545.0,XNAS,Nasdaq All Markets,Micro-Cap
LOB,1702981310.0,XNYS,New York Stock Exchange Inc,Small-Cap
LOCL,20472552.0,XNYS,New York Stock Exchange Inc,Micro-Cap
LOCO,296249879.0,XNAS,Nasdaq All Markets,Micro-Cap
LOGI,14675113711.0,XNAS,Nasdaq All Markets,Large-Cap
LOMA,72468607.0,XNYS,New York Stock Exchange Inc,Micro-Cap
LOOP,143537302.0,XNAS,Nasdaq All Markets,Micro-Cap
LOPE,3949536590.0,XNAS,Nasdaq All Markets,Mid-Cap
LOVE,398996614.0,XNAS,Nasdaq All Markets,Small-Cap
LOW,130467168873.0,XNYS,New York Stock Exchange Inc,Large-Cap
LPCN,21263320.0,XNAS,Nasdaq All Markets,Micro-Cap
LPG,1425628934.0,XNYS,New York Stock Exchange Inc,Small-Cap
LPL,3120152904.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LPLA,19553206389.0,XNAS,Nasdaq All Markets,Large-Cap
LPRO,921505006.0,XNAS,Nasdaq All Markets,Small-Cap
LPSN,209785514.0,XNAS,Nasdaq All Markets,Micro-Cap
LPTH,57033005.0,XNAS,Nasdaq All Markets,Micro-Cap
LPTX,80019746.0,XNAS,Nasdaq All Markets,Micro-Cap
LPX,4988599000.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LQDA,954759831.0,XNAS,Nasdaq All Markets,Small-Cap
LQDT,496116081.0,XNAS,Nasdaq All Markets,Small-Cap
LQR,662037352.0,XNAS,Nasdaq All Markets,Small-Cap
LRCX,117529906410.0,XNAS,Nasdaq All Markets,Large-Cap
LRE,5634990.0,XNAS,Nasdaq All Markets,Micro-Cap
LRFC,59807259.0,XNAS,Nasdaq All Markets,Micro-Cap
LRGE,202377610.0,XNAS,Nasdaq All Markets,Micro-Cap
LRHC,18573834.0,XNAS,Nasdaq All Markets,Micro-Cap
LRMR,413374077.0,XNAS,Nasdaq All Markets,Small-Cap
LRN,2657909757.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LRND,6070000.0,XNAS,Nasdaq All Markets,Micro-Cap
LSAK,232070422.0,XNAS,Nasdaq All Markets,Micro-Cap
LSBK,66013002.0,XNAS,Nasdaq All Markets,Micro-Cap
LSCC,10394917072.0,XNAS,Nasdaq All Markets,Large-Cap
LSDI,4566861.0,XNAS,Nasdaq All Markets,Micro-Cap
LSEA,452975364.0,XNAS,Nasdaq All Markets,Small-Cap
LSEAW,470550128.0,XNAS,Nasdaq All Markets,Small-Cap
LSPD,2050469827.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LSTA,22139301.0,XNAS,Nasdaq All Markets,Micro-Cap
LSTR,6879411315.0,XNAS,Nasdaq All Markets,Mid-Cap
LSXMA,28058729745.0,XNAS,Nasdaq All Markets,Large-Cap
LSXMB,28884538530.0,XNAS,Nasdaq All Markets,Large-Cap
LSXMK,28031667149.0,XNAS,Nasdaq All Markets,Large-Cap
LTBR,39925335.0,XNAS,Nasdaq All Markets,Micro-Cap
LTC,1270924858.0,XNYS,New York Stock Exchange Inc,Small-Cap
LTH,2533674823.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LTRN,43584850.0,XNAS,Nasdaq All Markets,Micro-Cap
LTRX,148033463.0,XNAS,Nasdaq All Markets,Micro-Cap
LTRY,6668392.0,XNAS,Nasdaq All Markets,Micro-Cap
LU,1352656623.0,XNYS,New York Stock Exchange Inc,Small-Cap
LUCD,55834130.0,XNAS,Nasdaq All Markets,Micro-Cap
LUCY,5231482.0,XNAS,Nasdaq All Markets,Micro-Cap
LUCYW,5231482.0,XNAS,Nasdaq All Markets,Micro-Cap
LULU,55377790995.0,XNAS,Nasdaq All Markets,Large-Cap
LUMN,1649549116.0,XNYS,New York Stock Exchange Inc,Small-Cap
LUMO,24521000.0,XNAS,Nasdaq All Markets,Micro-Cap
LUNA,248577252.0,XNAS,Nasdaq All Markets,Micro-Cap
LUNG,555467639.0,XNAS,Nasdaq All Markets,Small-Cap
LUNR,141289317.0,XNAS,Nasdaq All Markets,Micro-Cap
LUNRW,136399523.0,XNAS,Nasdaq All Markets,Micro-Cap
LUV,19337897190.0,XNYS,New York Stock Exchange Inc,Large-Cap
LUXH,117875808.0,XNAS,Nasdaq All Markets,Micro-Cap
LUXHP,128189931.0,XNAS,Nasdaq All Markets,Micro-Cap
LVHD,703500000.0,XNAS,Nasdaq All Markets,Small-Cap
LVLU,84589722.0,XNAS,Nasdaq All Markets,Micro-Cap
LVO,137218605.0,XNAS,Nasdaq All Markets,Micro-Cap
LVRO,920039716.0,XNAS,Nasdaq All Markets,Small-Cap
LVS,40785991683.0,XNYS,New York Stock Exchange Inc,Large-Cap
LVTX,46005902.0,XNAS,Nasdaq All Markets,Micro-Cap
LVWR,2186459760.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LW,14877585919.0,XNYS,New York Stock Exchange Inc,Large-Cap
LWAY,167917981.0,XNAS,Nasdaq All Markets,Micro-Cap
LWLG,562509716.0,XNAS,Nasdaq All Markets,Small-Cap
LX,213903443.0,XNAS,Nasdaq All Markets,Micro-Cap
LXEH,30400152.0,XNAS,Nasdaq All Markets,Micro-Cap
LXEO,428859934.0,XNAS,Nasdaq All Markets,Small-Cap
LXFR,207712567.0,XNYS,New York Stock Exchange Inc,Micro-Cap
LXP,2582500124.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LXP-C,2599117219.0,XNYS,New York Stock Exchange Inc,Mid-Cap
LXRX,706607745.0,XNAS,Nasdaq All Markets,Small-Cap
LXU,568734170.0,XNYS,New York Stock Exchange Inc,Small-Cap
LYB,30588937003.0,XNYS,New York Stock Exchange Inc,Large-Cap
LYEL,464698246.0,XNAS,Nasdaq All Markets,Small-Cap
LYFT,4612651968.0,XNAS,Nasdaq All Markets,Mid-Cap
LYG,32340843557.0,XNYS,New York Stock Exchange Inc,Large-Cap
LYRA,255982428.0,XNAS,Nasdaq All Markets,Micro-Cap
LYT,2969357.0,XNAS,Nasdaq All Markets,Micro-Cap
LYTS,400879616.0,XNAS,Nasdaq All Markets,Small-Cap
LYV,20358520000.0,XNYS,New York Stock Exchange Inc,Large-Cap
LZ,1953574481.0,XNAS,Nasdaq All Markets,Small-Cap
LZB,1615782470.0,XNYS,New York Stock Exchange Inc,Small-Cap
LZM,459531944.0,XNYS,New York Stock Exchange Inc,Small-Cap
M,5193689471.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MA,429136614360.0,XNYS,New York Stock Exchange Inc,Mega-Cap
MAA,14360691484.0,XNYS,New York Stock Exchange Inc,Large-Cap
MAA-I,14644310485.0,XNYS,New York Stock Exchange Inc,Large-Cap
MAC,3547354234.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MACA,42724999.0,XNAS,Nasdaq All Markets,Micro-Cap
MACAU,42725004.0,XNAS,Nasdaq All Markets,Micro-Cap
MACAW,42724999.0,XNAS,Nasdaq All Markets,Micro-Cap
MACK,199634085.0,XNAS,Nasdaq All Markets,Micro-Cap
MAGS,112079700.0,XNAS,Nasdaq All Markets,Micro-Cap
MAIN,3721635133.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MAMA,169648500.0,XNAS,Nasdaq All Markets,Micro-Cap
MAN,3494954482.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MANH,15144673228.0,XNAS,Nasdaq All Markets,Large-Cap
MANU,3445005000.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MAPS,85497545.0,XNAS,Nasdaq All Markets,Micro-Cap
MAQC,41188179.0,XNAS,Nasdaq All Markets,Micro-Cap
MAQCU,41188182.0,XNAS,Nasdaq All Markets,Micro-Cap
MAQCW,41188179.0,XNAS,Nasdaq All Markets,Micro-Cap
MAR,68823630490.0,XNAS,Nasdaq All Markets,Large-Cap
MARA,5538911567.0,XNAS,Nasdaq All Markets,Mid-Cap
MARK,9498876.0,XNAS,Nasdaq All Markets,Micro-Cap
MARPS,8800000.0,XNAS,Nasdaq All Markets,Micro-Cap
MARX,98959800.0,XNAS,Nasdaq All Markets,Micro-Cap
MARXR,98959800.0,XNAS,Nasdaq All Markets,Micro-Cap
MARXU,98959804.0,XNAS,Nasdaq All Markets,Micro-Cap
MAS,16071409697.0,XNYS,New York Stock Exchange Inc,Large-Cap
MASI,7147572899.0,XNAS,Nasdaq All Markets,Mid-Cap
MASS,234748569.0,XNAS,Nasdaq All Markets,Micro-Cap
MAT,6623111625.0,XNAS,Nasdaq All Markets,Mid-Cap
MATH,31834202.0,XNAS,Nasdaq All Markets,Micro-Cap
MATV,653931204.0,XNYS,New York Stock Exchange Inc,Small-Cap
MATW,867227013.0,XNAS,Nasdaq All Markets,Small-Cap
MATX,4241161943.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MAV,192869951.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MAX,686240554.0,XNYS,New York Stock Exchange Inc,Small-Cap
MAXI,11588472.0,XNAS,Nasdaq All Markets,Micro-Cap
MAXN,270265878.0,XNAS,Nasdaq All Markets,Micro-Cap
MAYS,85892386.0,XNAS,Nasdaq All Markets,Micro-Cap
MBB,28114725000.0,XNAS,Nasdaq All Markets,Large-Cap
MBC,1864673639.0,XNYS,New York Stock Exchange Inc,Small-Cap
MBCN,211701788.0,XNAS,Nasdaq All Markets,Micro-Cap
MBI,325758596.0,XNYS,New York Stock Exchange Inc,Small-Cap
MBIN,1701069940.0,XNAS,Nasdaq All Markets,Small-Cap
MBINM,1742148153.0,XNAS,Nasdaq All Markets,Small-Cap
MBINN,1742148132.0,XNAS,Nasdaq All Markets,Small-Cap
MBINO,1742148135.0,XNAS,Nasdaq All Markets,Small-Cap
MBINP,1738703791.0,XNAS,Nasdaq All Markets,Small-Cap
MBIO,11985598.0,XNAS,Nasdaq All Markets,Micro-Cap
MBLY,2535618688.0,XNAS,Nasdaq All Markets,Mid-Cap
MBNKP,45540000.0,XNAS,Nasdaq All Markets,Micro-Cap
MBOT,14517073.0,XNAS,Nasdaq All Markets,Micro-Cap
MBRX,16672935.0,XNAS,Nasdaq All Markets,Micro-Cap
MBTC,62089335.0,XNAS,Nasdaq All Markets,Micro-Cap
MBTCR,58663001.0,XNAS,Nasdaq All Markets,Micro-Cap
MBTCU,58663003.0,XNAS,Nasdaq All Markets,Micro-Cap
MBUU,964638664.0,XNAS,Nasdaq All Markets,Small-Cap
MBWM,592107381.0,XNAS,Nasdaq All Markets,Small-Cap
MC,3598562665.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MCAA,131018680.0,XNAS,Nasdaq All Markets,Micro-Cap
MCAAU,131018681.0,XNAS,Nasdaq All Markets,Micro-Cap
MCAC,80694808.0,XNAS,Nasdaq All Markets,Micro-Cap
MCACR,80694807.0,XNAS,Nasdaq All Markets,Micro-Cap
MCACU,80694806.0,XNAS,Nasdaq All Markets,Micro-Cap
MCAF,44825176.0,XNAS,Nasdaq All Markets,Micro-Cap
MCAFR,44825176.0,XNAS,Nasdaq All Markets,Micro-Cap
MCAFU,44825171.0,XNAS,Nasdaq All Markets,Micro-Cap
MCAG,33826258.0,XNAS,Nasdaq All Markets,Micro-Cap
MCAGR,33826258.0,XNAS,Nasdaq All Markets,Micro-Cap
MCAGU,33826262.0,XNAS,Nasdaq All Markets,Micro-Cap
MCB,460154213.0,XNYS,New York Stock Exchange Inc,Small-Cap
MCBC,340514466.0,XNAS,Nasdaq All Markets,Small-Cap
MCBS,587553841.0,XNAS,Nasdaq All Markets,Small-Cap
MCD,208891251220.0,XNYS,New York Stock Exchange Inc,Mega-Cap
MCFT,377298781.0,XNAS,Nasdaq All Markets,Small-Cap
MCHI,5071850000.0,XNAS,Nasdaq All Markets,Mid-Cap
MCHP,44063233361.0,XNAS,Nasdaq All Markets,Large-Cap
MCHS,2412250.0,XNAS,Nasdaq All Markets,Micro-Cap
MCHX,51025705.0,XNAS,Nasdaq All Markets,Micro-Cap
MCI,369776354.0,XNYS,New York Stock Exchange Inc,Small-Cap
MCK,66263942298.0,XNYS,New York Stock Exchange Inc,Large-Cap
MCN,152036685.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MCO,68204100000.0,XNYS,New York Stock Exchange Inc,Large-Cap
MCR,274061500.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MCRB,141536633.0,XNAS,Nasdaq All Markets,Micro-Cap
MCRI,1322809339.0,XNAS,Nasdaq All Markets,Small-Cap
MCS,350674065.0,XNYS,New York Stock Exchange Inc,Small-Cap
MCSE,34148087.0,XNAS,Nasdaq All Markets,Micro-Cap
MCVT,16537810.0,XNAS,Nasdaq All Markets,Micro-Cap
MCW,2817206967.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MCY,2246960334.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MD,768398712.0,XNYS,New York Stock Exchange Inc,Small-Cap
MDAI,33567566.0,XNAS,Nasdaq All Markets,Micro-Cap
MDAIW,35360009.0,XNAS,Nasdaq All Markets,Micro-Cap
MDB,34346449867.0,XNAS,Nasdaq All Markets,Large-Cap
MDBH,46822389.0,XNAS,Nasdaq All Markets,Micro-Cap
MDC,4639837612.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MDCP,2725710.0,XNAS,Nasdaq All Markets,Micro-Cap
MDGL,4058495738.0,XNAS,Nasdaq All Markets,Mid-Cap
MDGS,31758788.0,XNAS,Nasdaq All Markets,Micro-Cap
MDIA,10954598.0,XNAS,Nasdaq All Markets,Micro-Cap
MDIV,422979031.0,XNAS,Nasdaq All Markets,Small-Cap
MDJH,13439341.0,XNAS,Nasdaq All Markets,Micro-Cap
MDLZ,98426773185.0,XNAS,Nasdaq All Markets,Large-Cap
MDRR,11915010.0,XNAS,Nasdaq All Markets,Micro-Cap
MDRRP,11793381.0,XNAS,Nasdaq All Markets,Micro-Cap
MDRX,940180372.0,XNAS,Nasdaq All Markets,Small-Cap
MDT,112276010021.0,XNYS,New York Stock Exchange Inc,Large-Cap
MDU,4146077274.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MDV,116053210.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MDV-A,114571211.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MDWD,162368048.0,XNAS,Nasdaq All Markets,Micro-Cap
MDXG,936249610.0,XNAS,Nasdaq All Markets,Small-Cap
MDXH,98237135.0,XNAS,Nasdaq All Markets,Micro-Cap
ME,234053778.0,XNAS,Nasdaq All Markets,Micro-Cap
MEC,256494536.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MED,584987190.0,XNYS,New York Stock Exchange Inc,Small-Cap
MEDP,10959356253.0,XNAS,Nasdaq All Markets,Large-Cap
MEDS,5416511.0,XNAS,Nasdaq All Markets,Micro-Cap
MEDX,17594460.0,XNAS,Nasdaq All Markets,Micro-Cap
MEG,989569589.0,XNYS,New York Stock Exchange Inc,Small-Cap
MEGI,623008982.0,XNYS,New York Stock Exchange Inc,Small-Cap
MEGL,16743691.0,XNAS,Nasdaq All Markets,Micro-Cap
MEI,735840135.0,XNYS,New York Stock Exchange Inc,Small-Cap
MEIP,31981714.0,XNAS,Nasdaq All Markets,Micro-Cap
MELI,86714661909.0,XNAS,Nasdaq All Markets,Large-Cap
MEMS,5065240.0,XNAS,Nasdaq All Markets,Micro-Cap
MEOH,3054338075.0,XNAS,Nasdaq All Markets,Mid-Cap
MER-K,264615935663.0,XNYS,New York Stock Exchange Inc,Mega-Cap
MERC,504923733.0,XNAS,Nasdaq All Markets,Small-Cap
MESA,37701946.0,XNAS,Nasdaq All Markets,Micro-Cap
MESO,190884341.0,XNAS,Nasdaq All Markets,Micro-Cap
MET,49955438555.0,XNYS,New York Stock Exchange Inc,Large-Cap
MET-A,50635765548.0,XNYS,New York Stock Exchange Inc,Large-Cap
MET-E,50474812817.0,XNYS,New York Stock Exchange Inc,Large-Cap
MET-F,50422057018.0,XNYS,New York Stock Exchange Inc,Large-Cap
META,1250150600000.0,XNAS,Nasdaq All Markets,Mega-Cap
METC,921896364.0,XNAS,Nasdaq All Markets,Small-Cap
METCB,857601626.0,XNAS,Nasdaq All Markets,Small-Cap
METCL,847703488.0,XNAS,Nasdaq All Markets,Small-Cap
MFA,1080307448.0,XNYS,New York Stock Exchange Inc,Small-Cap
MFA-B,1104485395.0,XNYS,New York Stock Exchange Inc,Small-Cap
MFA-C,1103634955.0,XNYS,New York Stock Exchange Inc,Small-Cap
MFAN,1112154506.0,XNYS,New York Stock Exchange Inc,Small-Cap
MFC,40159034175.0,XNYS,New York Stock Exchange Inc,Large-Cap
MFD,62567275.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MFG,46023904329.0,XNYS,New York Stock Exchange Inc,Large-Cap
MFH,187933482.0,XNAS,Nasdaq All Markets,Micro-Cap
MFIC,897232531.0,XNAS,Nasdaq All Markets,Small-Cap
MFIN,220787258.0,XNAS,Nasdaq All Markets,Micro-Cap
MFLX,17000034.0,XNAS,Nasdaq All Markets,Micro-Cap
MFM,215617248.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MFV,29910236.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MG,243048000.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MGA,15503339666.0,XNYS,New York Stock Exchange Inc,Large-Cap
MGAM,5001248.0,XNAS,Nasdaq All Markets,Micro-Cap
MGEE,2349172515.0,XNAS,Nasdaq All Markets,Mid-Cap
MGF,103333736.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MGIC,522841036.0,XNAS,Nasdaq All Markets,Small-Cap
MGIH,30375000.0,XNAS,Nasdaq All Markets,Micro-Cap
MGM,15572786340.0,XNYS,New York Stock Exchange Inc,Large-Cap
MGNI,1262715453.0,XNAS,Nasdaq All Markets,Small-Cap
MGNX,1076210905.0,XNAS,Nasdaq All Markets,Small-Cap
MGOL,5369796.0,XNAS,Nasdaq All Markets,Micro-Cap
MGPI,1901822684.0,XNAS,Nasdaq All Markets,Small-Cap
MGR,5257395626.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MGRB,5222032790.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MGRC,3159628194.0,XNAS,Nasdaq All Markets,Mid-Cap
MGRD,5199192093.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MGRM,97354689.0,XNAS,Nasdaq All Markets,Micro-Cap
MGRX,4004743.0,XNAS,Nasdaq All Markets,Micro-Cap
MGTX,410837595.0,XNAS,Nasdaq All Markets,Small-Cap
MGX,451458171.0,XNAS,Nasdaq All Markets,Small-Cap
MGY,3774853463.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MGYR,75632585.0,XNAS,Nasdaq All Markets,Micro-Cap
MHD,633389416.0,XNYS,New York Stock Exchange Inc,Small-Cap
MHF,142248535.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MHI,198793877.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MHK,7357587200.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MHLA,187746994.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MHLD,184718809.0,XNAS,Nasdaq All Markets,Micro-Cap
MHN,319002778.0,XNYS,New York Stock Exchange Inc,Small-Cap
MHNC,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MHO,3356443114.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MHUA,22149288.0,XNAS,Nasdaq All Markets,Micro-Cap
MICS,4513822.0,XNAS,Nasdaq All Markets,Micro-Cap
MIDD,7718056032.0,XNAS,Nasdaq All Markets,Mid-Cap
MIGI,35786129.0,XNAS,Nasdaq All Markets,Micro-Cap
MILN,117362400.0,XNAS,Nasdaq All Markets,Micro-Cap
MIN,312928882.0,XNYS,New York Stock Exchange Inc,Small-Cap
MIND,8877494.0,XNAS,Nasdaq All Markets,Micro-Cap
MINDP,8877494.0,XNAS,Nasdaq All Markets,Micro-Cap
MINM,10542496.0,XNAS,Nasdaq All Markets,Micro-Cap
MIO,185569150.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MIR,2114331358.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MIRA,17145827.0,XNAS,Nasdaq All Markets,Micro-Cap
MIRM,1342491091.0,XNAS,Nasdaq All Markets,Small-Cap
MIST,52903315.0,XNAS,Nasdaq All Markets,Micro-Cap
MITA,103406868.0,XNAS,Nasdaq All Markets,Micro-Cap
MITAU,103406870.0,XNAS,Nasdaq All Markets,Micro-Cap
MITAW,103406868.0,XNAS,Nasdaq All Markets,Micro-Cap
MITK,553001545.0,XNAS,Nasdaq All Markets,Small-Cap
MITN,124143406.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MITT,121713423.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MITT-A,123041474.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MITT-B,122940462.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MITT-C,123609721.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MIXT,225629224.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MIY,334470858.0,XNYS,New York Stock Exchange Inc,Small-Cap
MKAM,5439360.0,XNAS,Nasdaq All Markets,Micro-Cap
MKC,17394026274.0,XNYS,New York Stock Exchange Inc,Large-Cap
MKC.V,17420529658.0,XNYS,New York Stock Exchange Inc,Large-Cap
MKFG,129545203.0,XNYS,New York Stock Exchange Inc,Micro-Cap
MKL,19087563096.0,XNYS,New York Stock Exchange Inc,Large-Cap
MKSI,7897681475.0,XNAS,Nasdaq All Markets,Mid-Cap
MKTW,75554553.0,XNAS,Nasdaq All Markets,Micro-Cap
MKTX,8325552599.0,XNAS,Nasdaq All Markets,Mid-Cap
ML,477697167.0,XNYS,New York Stock Exchange Inc,Small-Cap
MLAB,496576335.0,XNAS,Nasdaq All Markets,Small-Cap
MLCO,4941702753.0,XNAS,Nasdaq All Markets,Mid-Cap
MLEC,69868608.0,XNAS,Nasdaq All Markets,Micro-Cap
MLECW,69868608.0,XNAS,Nasdaq All Markets,Micro-Cap
MLGO,45172407.0,XNAS,Nasdaq All Markets,Micro-Cap
MLI,5531152855.0,XNYS,New York Stock Exchange Inc,Mid-Cap
MLKN,2028716668.0,XNAS,Nasdaq All Markets,Mid-Cap
MLM,32648705691.0,XNYS,New York Stock Exchange Inc,Large-Cap
MLNK,1486488274.0,XNYS,New York Stock Exchange Inc,Small-Cap
MLP,382672466.0,XNYS,New York Stock Exchange Inc,Small-Cap
MLR,489129425.0,XNYS,New York Stock Exchange Inc,Small-Cap
MLTX,3831398614.0,XNAS,Nasdaq All Markets,Mid-Cap
MLYS,593146853.0,XNAS,Nasdaq All Markets,Small-Cap
MMAT,1534997720.0,XNAS,Nasdaq All Markets,Small-Cap
MMC,96422780809.0,XNYS,New York Stock Exchange Inc,Large-Cap
MMD,460083707.0,XNYS,New York Stock Exchange Inc,Small-Cap
MMI,1442108257.0,XNYS,New York Stock Exchange Inc,Small-Cap
MMLP,87947462.0,XNAS,Nasdaq All Markets,Micro-Cap
MMM,50909197000.0,XNYS,New York Stock Exchange Inc,Large-Cap
